[Polygons]
;;Subcatchment   X-Coord            Y-Coord           
;;-------------- ------------------ ------------------
S16550           13487283.167       309411.018        
S16550           13488724.570       310108.767        
S16550           13488721.418       310114.684        
S16550           13488728.342       310111.716        
S16550           13488951.540       309711.819        
S165510          13484345.034       319963.717        
S165510          13482388.371       318960.872        
S165510          13481518.455       318515.015        
S165510          13481355.281       318837.179        
S165510          13480813.134       318541.463        
S165510          13480325.539       319560.189        
S165510          13480862.319       319812.147        
S165510          13480676.089       320151.743        
S165510          13480665.250       320146.323        
S165510          13480670.514       320176.155        
S165510          13481763.510       320719.058        
S165510          13481762.223       320721.457        
S165510          13481766.207       320719.058        
S165510          13482426.858       321078.596        
S165510          13483465.542       321604.624        
S165510          13483478.507       321582.230        
S165510          13484345.034       319963.717        
S165530          13482157.351       325530.437        
S165530          13482141.341       325529.424        
S165530          13482144.345       325523.650        
S165530          13482557.355       324730.024        
S165530          13483112.041       323694.067        
S165530          13483369.593       323480.353        
S165530          13483242.555       323041.495        
S165530          13482889.608       322855.270        
S165530          13481140.981       321932.643        
S165530          13479547.862       321092.067        
S165530          13478666.399       320626.981        
S165530          13478625.883       320479.586        
S165530          13478167.462       320261.290        
S165530          13478143.049       320256.982        
S165530          13478139.870       320300.697        
S165530          13478081.445       320684.633        
S165530          13478076.240       320686.368        
S165530          13478087.780       320692.331        
S165530          13477989.159       321372.811        
S165530          13477505.920       322073.015        
S165530          13477959.574       322605.565        
S165530          13477693.298       323226.873        
S165530          13477555.230       323611.492        
S165530          13477541.839       323607.138        
S165530          13477256.868       323607.138        
S165530          13477598.833       323854.112        
S165530          13477674.825       323797.118        
S165530          13478510.738       325506.940        
S165530          13478776.710       325639.926        
S165530          13478772.281       325648.382        
S165530          13478840.034       325675.483        
S165530          13479605.617       326065.780        
S165530          13480847.847       326699.074        
S165530          13480966.577       326759.603        
S165530          13481230.658       326592.816        
S165530          13482147.990       325536.493        
S165530          13482157.351       325530.437        
S165540          13483470.646       325594.372        
S165540          13483723.518       325520.958        
S165540          13483935.603       325594.372        
S165540          13483968.232       325594.372        
S165540          13483968.232       324925.486        
S165540          13484320.993       324468.501        
S165540          13484327.146       324460.529        
S165540          13484123.526       324232.438        
S165540          13484036.775       324019.502        
S165540          13484033.798       324012.195        
S165540          13483495.426       323375.938        
S165540          13483369.593       323480.353        
S165540          13483112.041       323694.067        
S165540          13482557.355       324730.024        
S165540          13482144.345       325523.650        
S165540          13482141.341       325529.424        
S165540          13482157.351       325530.437        
S165540          13482785.446       325569.901        
S165540          13482785.446       326051.172        
S165540          13482434.689       326067.486        
S165540          13482051.612       326075.952        
S165540          13482221.515       326561.388        
S165540          13482222.604       326565.072        
S165540          13483462.489       326565.072        
S165540          13483470.646       325594.372        
S165555          13483465.542       321604.624        
S165555          13482426.858       321078.596        
S165555          13481766.207       320719.058        
S165555          13481762.223       320721.457        
S165555          13481551.383       321114.550        
S165555          13481206.226       321840.816        
S165555          13481140.981       321932.643        
S165555          13482889.608       322855.270        
S165555          13482912.235       322844.827        
S165555          13483532.438       321626.891        
S165555          13483474.013       321608.914        
S165555          13483465.542       321604.624        
S165560          13481762.223       320721.457        
S165560          13481763.510       320719.058        
S165560          13480670.514       320176.155        
S165560          13480665.250       320146.323        
S165560          13480170.355       319898.876        
S165560          13479599.090       321006.688        
S165560          13479547.862       321092.067        
S165560          13481140.981       321932.643        
S165560          13481206.226       321840.816        
S165560          13481551.383       321114.550        
S165560          13481762.223       320721.457        
S165570          13480170.355       319898.876        
S165570          13479733.985       319680.691        
S165570          13479657.302       319724.510        
S165570          13479339.615       320359.882        
S165570          13478835.699       320107.924        
S165570          13478627.560       320480.384        
S165570          13478625.883       320479.586        
S165570          13478666.399       320626.981        
S165570          13479547.862       321092.067        
S165570          13479599.090       321006.688        
S165570          13480170.355       319898.876        
S165590          13480170.355       319898.876        
S165590          13480665.250       320146.323        
S165590          13480676.089       320151.743        
S165590          13480862.319       319812.147        
S165590          13480325.539       319560.189        
S165590          13480813.134       318541.463        
S165590          13480939.002       318278.489        
S165590          13480522.723       318059.395        
S165590          13479477.068       317532.099        
S165590          13478868.563       318727.632        
S165590          13478331.783       318475.674        
S165590          13478272.517       318476.792        
S165590          13478143.049       320256.982        
S165590          13478167.462       320261.290        
S165590          13478625.883       320479.586        
S165590          13478627.560       320480.384        
S165590          13478835.699       320107.924        
S165590          13479339.615       320359.882        
S165590          13479657.302       319724.510        
S165590          13479733.985       319680.691        
S165590          13480170.355       319898.876        
S165600          13488303.168       310899.821        
S165600          13488721.418       310114.684        
S165600          13488724.570       310108.767        
S165600          13487283.167       309411.018        
S165600          13486084.503       311759.752        
S165600          13486046.646       311773.900        
S165600          13486074.421       311789.998        
S165600          13485394.401       313060.035        
S165600          13485395.576       313064.264        
S165600          13485430.687       313092.353        
S165600          13485437.710       313092.353        
S165600          13487363.155       314158.967        
S165600          13487380.034       314152.638        
S165600          13487821.370       314357.911        
S165600          13488077.961       314542.656        
S165600          13488129.279       314327.120        
S165600          13489391.706       311925.430        
S165600          13488139.543       311206.976        
S165600          13488303.168       310899.821        
S165610          13485786.343       318908.330        
S165610          13485809.582       318880.442        
S165610          13485816.910       318871.649        
S165610          13486230.772       318015.866        
S165610          13486231.221       318014.937        
S165610          13485830.954       317102.047        
S165610          13486076.733       316708.802        
S165610          13485557.088       316498.135        
S165610          13485297.265       315957.423        
S165610          13486189.088       316406.846        
S165610          13486797.589       315258.257        
S165610          13487375.845       314166.755        
S165610          13487389.890       314173.777        
S165610          13487363.155       314158.967        
S165610          13485437.710       313092.353        
S165610          13485430.687       313092.353        
S165610          13485079.576       313766.488        
S165610          13484882.953       314131.644        
S165610          13485079.576       314243.999        
S165610          13484391.397       315571.201        
S165610          13484300.108       315760.801        
S165610          13484075.397       315641.423        
S165610          13483464.463       316821.158        
S165610          13483108.615       317553.383        
S165610          13484718.393       318372.609        
S165610          13485781.799       318913.782        
S165610          13485786.343       318908.330        
S165630          13484700.375       319300.005        
S165630          13484328.197       319096.360        
S165630          13484718.393       318372.609        
S165630          13483108.615       317553.383        
S165630          13483099.307       317572.536        
S165630          13482388.371       318960.872        
S165630          13484345.034       319963.717        
S165630          13484700.375       319300.005        
S165640          13486205.437       319661.221        
S165640          13486319.374       319472.707        
S165640          13486406.777       319328.094        
S165640          13486125.888       319173.605        
S165640          13486109.010       319139.849        
S165640          13486090.777       319103.383        
S165640          13485797.021       318918.932        
S165640          13485792.424       318916.044        
S165640          13485788.821       318913.782        
S165640          13485786.343       318908.330        
S165640          13485781.799       318913.782        
S165640          13484718.393       318372.609        
S165640          13484328.197       319096.360        
S165640          13484700.375       319300.005        
S165640          13486013.043       319970.304        
S165640          13486020.554       319967.117        
S165640          13486205.437       319661.221        
S1663            13490031.791       308481.137        
S1663            13489756.527       308264.857        
S1663            13489751.521       308265.858        
S1663            13489756.850       308268.973        
S1663            13488951.540       309711.819        
S1663            13489308.239       309936.107        
S1663            13489310.633       309937.541        
S1663            13489316.103       309928.242        
S1663            13490031.791       308481.137        
S166300          13490118.603       310431.055        
S166300          13490122.235       310423.719        
S166300          13489310.633       309937.541        
S166300          13489308.239       309936.107        
S166300          13488951.540       309711.819        
S166300          13488728.342       310111.716        
S166300          13488721.418       310114.684        
S166300          13488303.168       310899.821        
S166300          13489529.026       311621.935        
S166300          13489532.382       311615.222        
S166300          13489791.327       311092.153        
S166300          13490118.603       310431.055        
S166310          13488536.534       314371.366        
S166310          13488647.603       314166.532        
S166310          13489081.735       313342.311        
S166310          13489403.303       312727.138        
S166310          13489403.308       312727.129        
S166310          13489739.840       312079.299        
S166310          13489851.840       311863.022        
S166310          13489880.789       311807.121        
S166310          13489785.028       311759.896        
S166310          13489651.140       311693.869        
S166310          13489529.026       311621.935        
S166310          13488303.168       310899.821        
S166310          13488139.543       311206.976        
S166310          13489391.706       311925.430        
S166310          13488129.279       314327.120        
S166310          13488077.961       314542.656        
S166310          13487821.370       314357.911        
S166310          13487380.034       314152.638        
S166310          13487363.155       314158.967        
S166310          13487389.890       314173.777        
S166310          13487375.845       314166.755        
S166310          13486797.589       315258.257        
S166310          13487335.770       315528.699        
S166310          13487779.340       315767.786        
S166310          13488536.534       314371.366        
S166330          13487232.813       316936.173        
S166330          13487697.547       315915.643        
S166330          13487779.340       315767.786        
S166330          13487335.770       315528.699        
S166330          13486797.589       315258.257        
S166330          13486189.088       316406.846        
S166330          13486193.815       316418.984        
S166330          13487231.956       316938.055        
S166330          13487232.813       316936.173        
S166350          13487459.714       318102.407        
S166350          13487462.096       318103.598        
S166350          13487586.985       317879.158        
S166350          13487764.460       317560.218        
S166350          13487914.688       317290.242        
S166350          13487735.067       317196.972        
S166350          13487483.910       317066.557        
S166350          13487232.813       316936.173        
S166350          13487231.956       316938.055        
S166350          13486193.815       316418.984        
S166350          13486189.088       316406.846        
S166350          13485297.265       315957.423        
S166350          13485557.088       316498.135        
S166350          13486076.733       316708.802        
S166350          13485830.954       317102.047        
S166350          13486231.221       318014.937        
S166350          13486230.772       318015.866        
S166350          13486635.622       318923.512        
S166350          13487107.893       317926.496        
S166350          13487459.714       318102.407        
S1671            13492059.876       310289.237        
S1671            13492060.339       310288.419        
S1671            13490842.880       309135.690        
S1671            13490531.952       309302.877        
S1671            13490658.832       309013.576        
S1671            13490509.278       308876.574        
S1671            13490359.723       308739.571        
S1671            13490196.672       308611.153        
S1671            13490031.791       308481.137        
S1671            13489316.103       309928.242        
S1671            13489310.633       309937.541        
S1671            13490122.235       310423.719        
S1671            13490118.603       310431.055        
S1671            13490125.241       310435.299        
S1671            13490466.620       310653.150        
S1671            13490466.660       310653.165        
S1671            13490625.682       310710.601        
S1671            13490590.509       310790.007        
S1671            13490590.523       310790.015        
S1671            13490590.410       310790.271        
S1671            13491080.420       311083.331        
S1671            13491477.006       311318.956        
S1671            13492059.876       310289.237        
S167104          13493608.932       312880.692        
S167104          13493394.273       312688.396        
S167104          13492906.051       312251.036        
S167104          13491437.927       315152.004        
S167104          13491164.686       315013.298        
S167104          13490768.186       315798.819        
S167104          13491000.991       315917.070        
S167104          13491035.612       315923.506        
S167104          13491083.034       315932.322        
S167104          13491574.910       316186.069        
S167104          13491847.769       316326.830        
S167104          13492260.224       315532.100        
S167104          13491959.499       315376.315        
S167104          13492904.061       313525.549        
S167104          13493206.287       313677.275        
S167104          13493608.932       312880.692        
S167114          13491574.910       316186.069        
S167114          13491083.034       315932.322        
S167114          13491035.612       315923.506        
S167114          13489792.240       318340.225        
S167114          13489741.738       318314.923        
S167114          13489519.330       318754.085        
S167114          13489736.959       318860.262        
S167114          13489557.133       319218.458        
S167114          13489924.705       319401.845        
S167114          13490726.170       317829.411        
S167114          13491574.910       316186.069        
S167122          13487606.371       323918.417        
S167122          13488330.260       322486.765        
S167122          13488480.925       322843.607        
S167122          13488910.897       322036.305        
S167122          13488648.794       321899.175        
S167122          13489924.705       319401.845        
S167122          13489557.133       319218.458        
S167122          13489736.959       318860.262        
S167122          13489519.330       318754.085        
S167122          13489335.661       319104.122        
S167122          13489184.170       319401.632        
S167122          13488827.801       320093.222        
S167122          13488063.885       321599.350        
S167122          13486911.936       323864.014        
S167122          13487123.635       323972.530        
S167122          13487307.187       323605.612        
S167122          13487418.274       323665.953        
S167122          13487230.509       324026.999        
S167122          13487485.911       324156.319        
S167122          13487606.371       323918.417        
S167130          13486620.964       325863.930        
S167130          13486325.154       325748.990        
S167130          13486471.567       325489.379        
S167130          13486779.080       325552.282        
S167130          13487485.911       324156.319        
S167130          13487230.509       324026.999        
S167130          13487418.274       323665.953        
S167130          13487307.187       323605.612        
S167130          13487123.635       323972.530        
S167130          13486911.936       323864.014        
S167130          13486114.216       325391.202        
S167130          13486396.937       325469.423        
S167130          13486251.382       325729.402        
S167130          13485998.428       325631.606        
S167130          13485825.916       325973.063        
S167130          13486400.107       326298.922        
S167130          13486412.117       326305.963        
S167130          13486620.964       325863.930        
S167204          13492906.051       312251.036        
S167204          13492664.605       312037.971        
S167204          13492162.265       311733.824        
S167204          13492122.375       311809.115        
S167204          13492093.857       311859.747        
S167204          13490228.493       315528.172        
S167204          13490768.186       315798.819        
S167204          13491164.686       315013.298        
S167204          13491437.927       315152.004        
S167204          13492906.051       312251.036        
S167210          13489519.330       318754.085        
S167210          13489741.738       318314.923        
S167210          13489792.240       318340.225        
S167210          13491035.612       315923.506        
S167210          13491000.991       315917.070        
S167210          13490768.186       315798.819        
S167210          13490228.493       315528.172        
S167210          13488999.494       317917.722        
S167210          13489171.264       318003.563        
S167210          13489036.653       318278.295        
S167210          13489309.543       318423.124        
S167210          13489045.977       318952.554        
S167210          13489335.661       319104.122        
S167210          13489519.330       318754.085        
S167218          13486911.936       323864.014        
S167218          13488063.885       321599.350        
S167218          13488827.801       320093.222        
S167218          13489184.170       319401.632        
S167218          13489335.661       319104.122        
S167218          13489045.977       318952.554        
S167218          13489309.543       318423.124        
S167218          13489036.653       318278.295        
S167218          13488653.138       319029.021        
S167218          13487879.105       320544.181        
S167218          13487637.015       321040.098        
S167218          13487680.221       321139.588        
S167218          13486904.826       322661.445        
S167218          13486737.786       322576.337        
S167218          13486737.772       322576.364        
S167218          13486904.760       322661.445        
S167218          13486383.132       323685.238        
S167218          13486347.567       323667.240        
S167218          13486347.553       323667.267        
S167218          13486276.272       323804.436        
S167218          13486481.086       323913.622        
S167218          13486773.208       323337.080        
S167218          13486871.188       323385.965        
S167218          13486684.495       323752.174        
S167218          13486911.936       323864.014        
S167228          13485998.428       325631.606        
S167228          13485738.041       325568.007        
S167228          13485866.056       325312.801        
S167228          13486114.216       325391.202        
S167228          13486911.936       323864.014        
S167228          13486684.495       323752.174        
S167228          13486871.188       323385.965        
S167228          13486773.208       323337.080        
S167228          13486481.086       323913.622        
S167228          13486276.272       323804.436        
S167228          13486347.553       323667.267        
S167228          13486347.500       323667.240        
S167228          13485531.823       325230.843        
S167228          13485531.882       325230.858        
S167228          13485793.653       325302.694        
S167228          13485671.838       325551.007        
S167228          13485271.086       325399.387        
S167228          13485074.420       325328.162        
S167228          13485225.737       325488.144        
S167228          13485523.913       325808.305        
S167228          13485825.916       325973.063        
S167228          13485998.428       325631.606        
S167304          13492162.265       311733.824        
S167304          13491672.097       311434.866        
S167304          13491099.068       312558.415        
S167304          13490960.535       312477.632        
S167304          13490354.755       313686.011        
S167304          13490487.162       313753.880        
S167304          13489718.429       315271.661        
S167304          13489720.970       315272.939        
S167304          13490228.493       315528.172        
S167304          13492093.857       311859.747        
S167304          13492122.375       311809.115        
S167304          13492162.265       311733.824        
S167312          13488999.494       317917.722        
S167312          13490228.493       315528.172        
S167312          13489720.970       315272.939        
S167312          13489716.768       315271.281        
S167312          13489716.657       315271.500        
S167312          13488090.896       318465.784        
S167312          13488090.440       318466.679        
S167312          13488090.644       318466.782        
S167312          13488090.326       318467.407        
S167312          13488091.509       318467.997        
S167312          13488369.604       318606.655        
S167312          13488781.162       317807.918        
S167312          13488999.494       317917.722        
S167320          13486737.772       322576.364        
S167320          13486737.786       322576.337        
S167320          13486904.826       322661.445        
S167320          13487680.221       321139.588        
S167320          13487637.015       321040.098        
S167320          13487879.105       320544.181        
S167320          13488653.138       319029.021        
S167320          13489036.653       318278.295        
S167320          13489171.264       318003.563        
S167320          13488999.494       317917.722        
S167320          13488781.162       317807.918        
S167320          13488369.604       318606.655        
S167320          13488091.509       318467.997        
S167320          13488090.326       318467.407        
S167320          13488090.121       318467.305        
S167320          13486818.228       320960.944        
S167320          13485874.506       322817.438        
S167320          13485874.652       322817.511        
S167320          13486463.731       323113.216        
S167320          13486463.784       323113.243        
S167320          13486737.772       322576.364        
S167328          13485531.823       325230.843        
S167328          13486347.500       323667.240        
S167328          13486347.553       323667.267        
S167328          13486347.567       323667.240        
S167328          13486383.132       323685.238        
S167328          13486904.760       322661.445        
S167328          13486737.772       322576.364        
S167328          13486463.784       323113.243        
S167328          13486463.731       323113.216        
S167328          13485874.652       322817.511        
S167328          13485874.506       322817.438        
S167328          13485874.492       322817.464        
S167328          13485874.439       322817.438        
S167328          13485345.265       323835.855        
S167328          13485344.942       323836.478        
S167328          13485120.904       323724.267        
S167328          13485120.752       323724.191        
S167328          13485120.739       323724.218        
S167328          13485120.686       323724.191        
S167328          13484595.037       324756.107        
S167328          13484582.181       324783.683        
S167328          13484581.834       324784.427        
S167328          13484725.052       324963.876        
S167328          13484785.903       324905.244        
S167328          13484785.947       324905.266        
S167328          13485316.839       325175.786        
S167328          13485531.815       325230.858        
S167328          13485531.823       325230.843        
S167404          13491672.097       311434.866        
S167404          13491477.006       311318.956        
S167404          13491080.420       311083.331        
S167404          13489872.292       313445.765        
S167404          13489769.612       313394.450        
S167404          13489114.747       314675.486        
S167404          13488998.101       314903.667        
S167404          13489078.981       314944.221        
S167404          13489716.657       315271.500        
S167404          13489716.768       315271.281        
S167404          13489720.970       315272.939        
S167404          13489718.429       315271.661        
S167404          13490487.162       313753.880        
S167404          13490354.755       313686.011        
S167404          13490960.535       312477.632        
S167404          13491099.068       312558.415        
S167404          13491672.097       311434.866        
S167412          13489716.657       315271.500        
S167412          13489078.981       314944.221        
S167412          13488998.101       314903.667        
S167412          13488790.486       315309.800        
S167412          13488712.306       315265.552        
S167412          13487735.067       317196.972        
S167412          13487914.688       317290.242        
S167412          13487764.460       317560.218        
S167412          13487767.752       317562.466        
S167412          13487768.102       317561.852        
S167412          13488096.964       317733.536        
S167412          13487803.788       318321.389        
S167412          13488090.440       318466.679        
S167412          13488090.896       318465.784        
S167412          13489716.657       315271.500        
S167420          13487301.247       326783.690        
S167420          13486784.192       326516.299        
S167420          13486685.172       326466.057        
S167420          13486412.117       326305.963        
S167420          13486400.107       326298.922        
S167420          13485825.916       325973.063        
S167420          13485523.913       325808.305        
S167420          13485225.737       325488.144        
S167420          13485074.420       325328.162        
S167420          13484725.052       324963.876        
S167420          13484581.834       324784.427        
S167420          13484582.181       324783.683        
S167420          13484595.037       324756.107        
S167420          13485120.686       323724.191        
S167420          13485120.739       323724.218        
S167420          13485120.752       323724.191        
S167420          13485120.904       323724.267        
S167420          13485344.942       323836.478        
S167420          13485345.265       323835.855        
S167420          13485874.439       322817.438        
S167420          13485874.492       322817.464        
S167420          13485874.506       322817.438        
S167420          13486818.228       320960.944        
S167420          13488090.121       318467.305        
S167420          13488090.326       318467.407        
S167420          13488090.644       318466.782        
S167420          13488090.440       318466.679        
S167420          13487803.788       318321.389        
S167420          13488096.964       317733.536        
S167420          13487768.102       317561.852        
S167420          13487767.752       317562.466        
S167420          13487764.460       317560.218        
S167420          13487586.985       317879.158        
S167420          13487462.096       318103.598        
S167420          13487459.714       318102.407        
S167420          13487453.746       318112.874        
S167420          13487492.497       318135.566        
S167420          13486937.703       319291.595        
S167420          13487074.440       319359.936        
S167420          13486765.401       319937.800        
S167420          13486765.071       319938.418        
S167420          13486205.437       319661.221        
S167420          13486020.554       319967.117        
S167420          13486013.043       319970.304        
S167420          13486020.554       319974.139        
S167420          13485728.883       320614.726        
S167420          13485271.142       321620.045        
S167420          13485269.176       321624.363        
S167420          13485467.062       321721.684        
S167420          13485697.532       321835.030        
S167420          13485394.763       322428.293        
S167420          13485177.887       322853.254        
S167420          13484103.486       322312.542        
S167420          13484055.461       322415.981        
S167420          13484012.197       322509.164        
S167420          13484630.153       322846.231        
S167420          13484036.775       324019.502        
S167420          13484123.526       324232.438        
S167420          13484327.146       324460.529        
S167420          13484320.993       324468.501        
S167420          13484324.149       324472.288        
S167420          13484546.422       324740.136        
S167420          13484581.770       324784.427        
S167420          13484724.988       324963.876        
S167420          13485074.356       325328.162        
S167420          13485225.673       325488.144        
S167420          13485523.849       325808.305        
S167420          13485825.852       325973.063        
S167420          13486400.043       326298.922        
S167420          13486412.053       326305.963        
S167420          13486685.108       326466.057        
S167420          13486784.128       326516.299        
S167420          13487301.233       326783.716        
S167420          13487301.247       326783.690        
S168104          13494622.331       318854.068        
S168104          13496425.705       315606.202        
S168104          13496461.605       315644.893        
S168104          13496207.412       315367.888        
S168104          13495686.425       314799.117        
S168104          13494932.672       316184.997        
S168104          13494611.387       316002.109        
S168104          13493824.240       317415.999        
S168104          13493811.928       317438.316        
S168104          13492927.058       319042.362        
S168104          13493566.057       319403.802        
S168104          13493648.626       319361.775        
S168104          13494113.827       319666.566        
S168104          13494153.872       319687.893        
S168104          13494622.331       318854.068        
S168112          13491431.535       323992.039        
S168112          13492100.639       322792.633        
S168112          13492358.919       322939.270        
S168112          13493706.126       320529.128        
S168112          13493656.415       320496.686        
S168112          13494113.827       319666.566        
S168112          13493648.626       319361.775        
S168112          13493566.057       319403.802        
S168112          13492927.058       319042.362        
S168112          13492521.196       319780.587        
S168112          13492579.324       319813.655        
S168112          13492052.740       320757.583        
S168112          13491597.213       321574.139        
S168112          13490282.563       323940.541        
S168112          13490824.110       324243.702        
S168112          13491076.148       323793.781        
S168112          13491431.535       323992.039        
S168122          13491440.988       324586.949        
S168122          13491181.040       324441.065        
S168122          13491431.535       323992.039        
S168122          13491076.148       323793.781        
S168122          13490824.110       324243.702        
S168122          13490282.563       323940.541        
S168122          13489800.725       324797.556        
S168122          13489513.576       324644.438        
S168122          13489399.469       324848.511        
S168122          13489031.425       325506.734        
S168122          13489324.348       325664.135        
S168122          13488756.214       326677.066        
S168122          13489799.311       327255.574        
S168122          13490153.791       326586.821        
S168122          13490234.744       326763.942        
S168122          13491440.988       324586.949        
S168202          13495686.425       314799.117        
S168202          13495348.287       314438.596        
S168202          13494571.497       313740.756        
S168202          13494285.987       314265.982        
S168202          13494508.278       314386.702        
S168202          13494172.989       314995.733        
S168202          13493784.525       314782.077        
S168202          13493089.134       316026.834        
S168202          13493254.448       316122.594        
S168202          13492825.705       316894.267        
S168202          13493811.928       317438.316        
S168202          13493824.240       317415.999        
S168202          13494611.387       316002.109        
S168202          13494932.672       316184.997        
S168202          13495686.425       314799.117        
S168208          13492927.058       319042.362        
S168208          13493811.928       317438.316        
S168208          13492825.705       316894.267        
S168208          13492793.890       316878.870        
S168208          13492595.946       317236.673        
S168208          13492595.475       317237.525        
S168208          13491506.725       319206.857        
S168208          13491560.015       319238.414        
S168208          13491040.627       320192.962        
S168208          13492052.740       320757.583        
S168208          13492579.324       319813.655        
S168208          13492521.196       319780.587        
S168208          13492927.058       319042.362        
S168216          13490282.563       323940.541        
S168216          13491597.213       321574.139        
S168216          13492052.740       320757.583        
S168216          13491040.627       320192.962        
S168216          13489242.159       323399.010        
S168216          13489242.692       323399.308        
S168216          13489242.520       323399.615        
S168216          13489978.093       323810.965        
S168216          13489399.469       324848.511        
S168216          13489513.576       324644.438        
S168216          13489800.725       324797.556        
S168216          13490282.563       323940.541        
S168224          13489399.469       324848.511        
S168224          13489090.119       324230.434        
S168224          13488537.161       325230.648        
S168224          13488292.165       325097.499        
S168224          13487752.783       326063.056        
S168224          13488756.214       326677.066        
S168224          13489324.348       325664.135        
S168224          13489031.425       325506.734        
S168224          13489399.469       324848.511        
S168304          13492825.705       316894.267        
S168304          13493254.448       316122.594        
S168304          13493089.134       316026.834        
S168304          13493784.525       314782.077        
S168304          13494172.989       314995.733        
S168304          13494508.278       314386.702        
S168304          13494285.987       314265.982        
S168304          13494571.497       313740.756        
S168304          13493608.932       312880.692        
S168304          13493206.287       313677.275        
S168304          13492904.061       313525.549        
S168304          13491959.499       315376.315        
S168304          13492260.224       315532.100        
S168304          13491847.769       316326.830        
S168304          13492338.951       316591.250        
S168304          13492118.298       316981.028        
S168304          13492595.475       317237.525        
S168304          13492595.946       317236.673        
S168304          13492793.890       316878.870        
S168304          13492825.705       316894.267        
S168310          13492595.475       317237.525        
S168310          13492118.298       316981.028        
S168310          13492338.951       316591.250        
S168310          13491847.769       316326.830        
S168310          13491574.910       316186.069        
S168310          13490726.170       317829.411        
S168310          13489924.705       319401.845        
S168310          13490595.733       319747.126        
S168310          13490515.017       319903.936        
S168310          13491040.627       320192.962        
S168310          13491560.015       319238.414        
S168310          13491506.725       319206.857        
S168310          13492595.475       317237.525        
S168318          13489399.469       324848.511        
S168318          13489978.093       323810.965        
S168318          13489242.520       323399.615        
S168318          13489242.692       323399.308        
S168318          13489242.159       323399.010        
S168318          13491040.627       320192.962        
S168318          13490515.017       319903.936        
S168318          13490595.733       319747.126        
S168318          13489924.705       319401.845        
S168318          13488648.794       321899.175        
S168318          13488910.897       322036.305        
S168318          13488480.925       322843.607        
S168318          13488330.260       322486.765        
S168318          13487606.371       323918.417        
S168318          13488029.906       324133.965        
S168318          13488159.173       323891.931        
S168318          13488279.154       323953.599        
S168318          13487973.397       324530.482        
S168318          13488455.938       324796.294        
S168318          13488292.165       325097.499        
S168318          13488537.161       325230.648        
S168318          13489090.119       324230.434        
S168318          13489399.469       324848.511        
S168326          13487584.087       326277.665        
S168326          13487072.607       326064.055        
S168326          13487237.999       325768.907        
S168326          13487752.783       326063.056        
S168326          13488292.165       325097.499        
S168326          13488455.938       324796.294        
S168326          13487973.397       324530.482        
S168326          13488279.154       323953.599        
S168326          13488159.173       323891.931        
S168326          13488029.906       324133.965        
S168326          13487606.371       323918.417        
S168326          13487485.911       324156.319        
S168326          13486779.080       325552.282        
S168326          13487131.788       325715.831        
S168326          13486963.692       326013.271        
S168326          13486620.964       325863.930        
S168326          13486412.117       326305.963        
S168326          13486685.172       326466.057        
S168326          13486784.192       326516.299        
S168326          13487301.247       326783.690        
S168326          13487301.297       326783.716        
S168326          13487584.073       326277.689        
S168326          13487584.087       326277.665        
S16868           13485531.882       325230.858        
S16868           13485531.823       325230.843        
S16868           13485531.815       325230.858        
S16868           13485316.839       325175.786        
S16868           13484785.947       324905.266        
S16868           13484785.903       324905.244        
S16868           13484725.052       324963.876        
S16868           13485074.420       325328.162        
S16868           13485271.086       325399.387        
S16868           13485671.838       325551.007        
S16868           13485793.653       325302.694        
S16868           13486114.216       325391.202        
S16868           13485866.056       325312.801        
S16868           13485738.041       325568.007        
S16868           13485998.428       325631.606        
S16868           13486251.382       325729.402        
S16868           13486396.937       325469.423        
S16868           13486779.080       325552.282        
S16868           13486471.567       325489.379        
